timestamp,P4,PO3,PO4,T5,T6,PO5,PO6,Oz,O1,O2,trigger
1756781341.8643706,-255924.765625,-256133.09375,-255875.734375,-256102.515625,0.0,-255700.265625,-255854.40625,-255690.484375,-255455.46875,-255740.6875,-255949.625
1756781341.8643706,-255692.09375,-255918.734375,0.0,-255591.90625,-255746.140625,-255581.890625,-255347.25,-255632.3125,-255841.265625,-255583.859375,-255810.375
1756781341.8643706,0.0,-255541.4375,-255695.625,-255531.46875,-255297.0,-255582.25,-255790.875,-255533.75,-255759.953125,0.0,-255557.125
1756781341.8643706,-255711.21875,-255546.890625,-255312.59375,-255597.546875,-255806.3125,-255549.03125,-255775.59375,0.0,-255669.0625,-255822.84375,-255658.6875
1756781341.8643706,-255424.140625,-255708.84375,-255917.96875,-255660.578125,-255887.265625,0.0,-255815.015625,-255968.890625,-255805.046875,-255570.40625,-255855.171875
1756781341.8643706,-256064.109375,-255806.625,-256033.625,0.0,-255968.046875,-256122.40625,-255958.03125,-255723.296875,-256008.140625,-256217.390625,-255959.6875
1756781341.8643706,-256186.6875,0.0,-256173.046875,-256327.640625,-256163.703125,-255928.25,-256213.46875,-256422.859375,-256164.78125,-256391.78125,0.0
1756781341.8643706,-256377.4375,-256532.296875,-256368.140625,-256132.734375,-256418.34375,-256626.96875,-256369.296875,-256596.484375,0.0,-256564.515625,-256719.328125
1756781341.8643706,-256555.359375,-256319.71875,-256605.328125,-256814.375,-256556.203125,-256783.75,0.0,-256747.40625,-256902.203125,-256738.328125,-256502.390625
1756781341.8643706,-256788.0,-256997.515625,-256739.09375,-256966.859375,0.0,-256870.96875,-257025.734375,-256861.53125,-256625.71875,-256911.6875,-257121.125
1756781341.8648267,-256862.78125,-257090.1875,0.0,-256931.171875,-257086.25,-256922.015625,-256686.296875,-256971.90625,-257181.421875,-256922.8125,-257150.53125
1756781341.8648267,0.0,-256917.1875,-257072.125,-256907.9375,-256672.21875,-256957.78125,-257167.171875,-256908.46875,-257136.40625,0.0,-256800.875
1756781341.8648267,-256955.90625,-256791.703125,-256556.203125,-256841.859375,-257050.765625,-256792.78125,-257020.453125,0.0,-256647.140625,-256802.078125,-256637.921875
1756781341.8648267,-256402.5625,-256687.90625,-256896.9375,-256639.046875,-256866.625,0.0,-256486.921875,-256641.671875,-256477.65625,-256242.484375,-256527.8125
1756781341.8648267,-256736.71875,-256479.0,-256706.546875,0.0,-256284.984375,-256439.390625,-256275.609375,-256040.234375,-256325.84375,-256534.75,-256276.859375
1756781341.8648267,-256504.03125,0.0,-256085.34375,-256239.796875,-256076.09375,-255840.5,-256126.109375,-256335.015625,-256077.125,-256304.03125,0.0
1756781341.8648267,-255881.8125,-256036.53125,-255872.28125,-255637.421875,-255922.53125,-256131.125,-255873.71875,-256100.71875,0.0,-255698.171875,-255852.265625
1756781341.8648267,-255688.328125,-255453.859375,-255738.71875,-255947.203125,-255689.71875,-255916.59375,0.0,-255588.859375,-255742.828125,-255579.125,-255344.390625
1756781341.8648267,-255629.5,-255838.3125,-255580.734375,-255807.0625,0.0,-255539.421875,-255694.09375,-255529.8125,-255295.34375,-255579.84375,-255789.046875
1756781341.8648267,-255531.734375,-255758.0625,0.0,-255555.078125,-255709.515625,-255545.59375,-255310.8125,-255595.65625,-255804.5625,-255547.375,-255773.890625
1756781341.900738,0.0,-255666.96875,-255821.546875,-255657.796875,-255422.890625,-255707.59375,-255916.71875,-255659.3125,-255885.96875,0.0,-255813.453125
1756781341.900738,-255967.6875,-255803.84375,-255569.15625,-255854.0,-256062.953125,-255805.40625,-256032.1875,0.0,-255966.078125,-256120.078125,-255956.515625
1756781341.900738,-255721.453125,-256006.796875,-256215.4375,-255957.984375,-256184.859375,0.0,-256172.109375,-256326.34375,-256162.453125,-255927.140625,-256212.53125
1756781341.900738,-256421.46875,-256163.890625,-256390.671875,0.0,-256375.78125,-256530.140625,-256366.3125,-256130.265625,-256415.875,-256625.1875,-256366.96875
1756781341.900738,-256594.109375,0.0,-256560.28125,-256715.21875,-256551.15625,-256315.34375,-256601.21875,-256809.890625,-256552.0,-256779.59375,0.0
1756781341.900738,-256743.15625,-256898.328125,-256734.4375,-256498.453125,-256784.109375,-256993.3125,-256735.0625,-256962.734375,0.0,-256868.765625,-257024.03125
1756781341.900738,-256859.96875,-256624.0625,-256909.8125,-257119.109375,-256860.765625,-257088.453125,0.0,-256926.390625,-257081.375,-256917.1875,-256681.328125
1756781341.900738,-256967.484375,-257176.734375,-256918.171875,-257145.984375,0.0,-256911.953125,-257067.078125,-256902.53125,-256666.171875,-256952.59375,-257162.078125
1756781341.900738,-256903.78125,-257131.546875,0.0,-256796.359375,-256951.03125,-256786.609375,-256551.015625,-256837.390625,-257045.9375,-256787.859375,-257015.671875
1756781341.900738,0.0,-256643.15625,-256797.6875,-256633.625,-256397.734375,-256684.015625,-256892.375,-256634.796875,-256862.15625,0.0,-256484.6875
1756781341.900738,-256639.0,-256475.0625,-256239.4375,-256525.140625,-256733.71875,-256475.875,-256703.453125,0.0,-256284.9375,-256439.0,-256275.15625
1756781341.900738,-256039.96875,-256325.21875,-256534.25,-256276.3125,-256503.546875,0.0,-256086.1875,-256240.515625,-256076.359375,-255841.078125,-256126.296875
1756781341.900738,-256335.5,-256077.875,-256304.921875,0.0,-255880.5625,-256034.828125,-255871.078125,-255635.8125,-255920.75,-256130.0,-255872.375
1756781341.900738,-256099.34375,0.0,-255696.328125,-255850.203125,-255686.28125,-255451.671875,-255736.609375,-255945.46875,-255688.015625,-255914.703125,0.0
1756781341.900738,-255588.828125,-255742.828125,-255578.890625,-255344.15625,-255629.140625,-255837.90625,-255580.5,-255807.203125,0.0,-255540.3125,-255694.59375
1756781341.900738,-255530.4375,-255295.921875,-255580.78125,-255789.546875,-255531.921875,-255758.875,0.0,-255557.171875,-255711.53125,-255547.6875,-255313.1875
1756781341.900738,-255597.671875,-255806.703125,-255548.8125,-255775.1875,0.0,-255668.4375,-255822.359375,-255659.0,-255424.140625,-255708.765625,-255917.75
1756781341.900738,-255660.171875,-255886.453125,0.0,-255814.078125,-255968.125,-255804.828125,-255569.59375,-255854.359375,-256063.484375,-255805.984375,-256032.140625
1756781341.900738,0.0,-255968.671875,-256122.71875,-255959.015625,-255724.1875,-256008.90625,-256218.375,-255960.484375,-256186.828125,0.0,-256174.75
1756781341.900738,-256329.015625,-256164.875,-255929.78125,-256215.34375,-256424.203125,-256166.53125,-256393.484375,0.0,-256379.625,-256534.125,-256369.921875
1756781341.900738,-256134.734375,-256420.265625,-256629.078125,-256371.0,-256598.5,0.0,-256565.953125,-256720.21875,-256556.34375,-256320.65625,-256606.28125
1756781341.900738,-256815.359375,-256556.828125,-256784.640625,0.0,-256748.5625,-256902.75,-256738.734375,-256503.140625,-256789.015625,-256997.5625,-256739.671875
1756781341.900738,-256967.390625,0.0,-256871.90625,-257026.390625,-256862.15625,-256626.484375,-256912.265625,-257121.03125,-256862.96875,-257090.640625,0.0
1756781341.900738,-256931.53125,-257086.171875,-256922.15625,-256686.34375,-256972.21875,-257181.34375,-256922.78125,-257150.984375,0.0,-256917.28125,-257071.640625
1756781341.900738,-256907.890625,-256671.8125,-256957.828125,-257167.21875,-256908.6875,-257136.765625,0.0,-256800.421875,-256954.96875,-256791.078125,-256555.3125
1756781341.900738,-256841.015625,-257050.5,-256791.875,-257019.875,0.0,-256646.421875,-256801.046875,-256637.125,-256401.390625,-256686.734375,-256896.3125
1756781341.900738,-256637.875,-256865.234375,0.0,-256488.03125,-256642.390625,-256478.421875,-256242.703125,-256528.265625,-256737.65625,-256479.265625,-256706.140625
1756781341.900738,0.0,-256288.796875,-256442.65625,-256279.0,-256043.375,-256329.203125,-256538.1875,-256279.984375,-256506.984375,0.0,-256091.421875
1756781341.900738,-256245.0625,-256081.71875,-255846.09375,-256131.609375,-256340.640625,-256082.75,-256309.890625,0.0,-255885.25,-256038.71875,-255875.28125
1756781341.900738,-255639.875,-255925.171875,-256134.203125,-255876.484375,-256103.40625,0.0,-255702.640625,-255856.0625,-255692.4375,-255457.265625,-255742.375
1756781341.900738,-255951.328125,-255693.875,-255920.296875,0.0,-255593.875,-255747.515625,-255583.6875,-255348.859375,-255633.890625,-255842.609375,-255585.109375
1756781341.900738,-255811.765625,0.0,-255540.71875,-255694.40625,-255530.703125,-255296.015625,-255581.21875,-255789.671875,-255532.625,-255759.015625,0.0
1756781341.900738,-255557.53125,-255711.21875,-255547.6875,-255312.78125,-255597.890625,-255806.65625,-255549.296875,-255775.765625,0.0,-255669.28125,-255822.984375
1756781341.9442117,-255659.453125,-255424.21875,-255709.609375,-255917.96875,-255660.484375,-255886.953125,0.0,-255814.703125,-255968.625,-255805.234375,-255569.59375
1756781341.9442117,-255855.078125,-256063.75,-255806.078125,-256032.859375,0.0,-255968.4375,-256122.578125,-255958.875,-255723.375,-256008.8125,-256217.625
1756781341.9442117,-255960.0,-256186.515625,0.0,-256175.875,-256330.1875,-256166.65625,-255930.671875,-256216.59375,-256425.21875,-256167.515625,-256394.46875
1756781341.9442117,0.0,-256379.9375,-256534.125,-256370.375,-256134.78125,-256420.21875,-256629.203125,-256371.0,-256598.453125,0.0,-256565.1875
1756781341.9442117,-256719.859375,-256555.3125,-256320.078125,-256605.6875,-256814.71875,-256556.515625,-256783.796875,0.0,-256747.9375,-256902.5625,-256738.234375
1756781341.9442117,-256502.78125,-256788.703125,-256997.828125,-256739.3125,-256966.578125,0.0,-256871.140625,-257026.171875,-256861.84375,-256626.4375,-256912.265625
1756781341.9442117,-257121.578125,-256862.921875,-257090.234375,0.0,-256929.921875,-257085.1875,-256920.984375,-256685.359375,-256971.375,-257180.359375,-256921.5625
1756781341.9442117,-257149.28125,0.0,-256914.421875,-257069.0,-256904.9375,-256669.3125,-256955.234375,-257164.3125,-256905.75,-257133.421875,0.0
1756781341.9442117,-256798.046875,-256952.59375,-256788.34375,-256552.453125,-256838.46875,-257047.546875,-256789.375,-257017.328125,0.0,-256643.734375,-256798.234375
1756781341.9442117,-256634.078125,-256398.53125,-256684.375,-256893.265625,-256635.28125,-256862.96875,0.0,-256482.359375,-256636.765625,-256472.828125,-256237.15625
1756781341.9442117,-256522.859375,-256731.9375,-256473.640625,-256701.046875,0.0,-256281.28125,-256435.375,-256271.40625,-256035.984375,-256321.734375,-256530.90625
1756781341.9442117,-256272.78125,-256499.921875,0.0,-256082.96875,-256237.0625,-256072.96875,-255838.140625,-256123.390625,-256332.640625,-256074.65625,-256301.671875
1756781341.9442117,0.0,-255878.046875,-256032.1875,-255868.078125,-255632.984375,-255918.515625,-256127.1875,-255869.375,-256096.296875,0.0,-255696.78125
1756781341.9442117,-255850.703125,-255686.71875,-255451.625,-255737.28125,-255945.46875,-255687.9375,-255914.625,0.0,-255587.265625,-255740.8125,-255577.015625
1756781341.9442117,-255342.1875,-255627.625,-255836.171875,-255578.625,-255805.1875,0.0,-255537.8125,-255691.375,-255527.3125,-255293.109375,-255577.78125
1756781341.9442117,-255786.640625,-255529.234375,-255755.796875,0.0,-255557.625,-255710.734375,-255547.34375,-255312.78125,-255597.5,-255806.265625,-255548.953125
1756781341.9442117,-255775.375,0.0,-255672.5,-255825.9375,-255662.046875,-255427.53125,-255712.65625,-255921.109375,-255663.796875,-255890.171875,0.0
1756781341.9442117,-255819.3125,-255973.0,-255808.9375,-255574.609375,-255859.5,-256068.140625,-255810.640625,-256037.0625,0.0,-255971.484375,-256125.390625
1756781341.9442117,-255961.421875,-255726.59375,-256011.84375,-256220.96875,-255963.21875,-256189.59375,0.0,-256176.765625,-256330.453125,-256166.921875,-255931.5625
1756781341.9442117,-256216.765625,-256426.03125,-256168.5,-256394.953125,0.0,-256380.75,-256534.921875,-256371.0,-256135.59375,-256420.671875,-256629.96875
1756781341.9442117,-256372.03125,-256599.171875,0.0,-256565.953125,-256720.265625,-256556.515625,-256320.96875,-256606.1875,-256815.75,-256557.015625,-256784.5
1756781341.9442117,0.0,-256749.1875,-256903.6875,-256739.84375,-256504.03125,-256789.6875,-256998.8125,-256740.46875,-256968.015625,0.0,-256873.25
1756781341.9442117,-257027.921875,-256863.765625,-256627.90625,-256913.75,-257123.0,-256864.796875,-257092.515625,0.0,-256930.28125,-257084.921875,-256921.125
1756781341.9442117,-256685.40625,-256971.1875,-257180.484375,-256921.921875,-257149.90625,0.0,-256914.953125,-257069.625,-256905.921875,-256670.015625,-256955.90625
1756781341.9442117,-257165.375,-256906.375,-257134.53125,0.0,-256798.765625,-256953.3125,-256789.421875,-256553.5625,-256839.578125,-257048.796875,-256789.921875
1756781341.9442117,-257018.125,0.0,-256644.8125,-256799.484375,-256635.203125,-256399.5625,-256685.625,-256894.296875,-256636.046875,-256864.078125,0.0
1756781341.9442117,-256483.96875,-256638.90625,-256474.53125,-256239.171875,-256524.421875,-256733.765625,-256475.515625,-256703.453125,0.0,-256280.609375,-256434.921875
1756781341.9442117,-256270.859375,-256035.640625,-256321.15625,-256530.375,-256272.203125,-256499.5625,0.0,-256083.015625,-256237.0625,-256073.28125,-255838.046875
1756781341.9442117,-256123.515625,-256332.546875,-256074.609375,-256301.84375,0.0,-255877.828125,-256032.0625,-255868.21875,-255633.21875,-255918.5625,-256127.359375
1756781341.9442117,-255869.65625,-256096.609375,0.0,-255695.84375,-255849.75,-255685.828125,-255451.21875,-255736.125,-255944.890625,-255687.296875,-255914.046875
1756781341.9442117,0.0,-255590.390625,-255744.34375,-255580.59375,-255345.953125,-255630.53125,-255839.25,-255581.984375,-255808.40625,0.0,-255543.359375
1756781341.9442117,-255697.09375,-255533.25,-255298.875,-255583.546875,-255792.265625,-255534.828125,-255761.46875,0.0,-255563.5625,-255717.078125,-255553.1875
1756781341.9442117,-255318.546875,-255603.484375,-255811.890625,-255554.765625,-255781.140625,0.0,-255677.734375,-255831.421875,-255667.8125,-255432.9375,-255717.65625
1756781341.981868,-255926.015625,-255669.015625,-255895.40625,0.0,-255823.296875,-255977.34375,-255813.765625,-255578.671875,-255863.4375,-256072.203125,-255814.671875
1756781341.981868,-256041.84375,0.0,-255977.515625,-256131.609375,-255967.59375,-255732.640625,-256017.796875,-256226.78125,-255968.578125,-256196.25,0.0
1756781341.981868,-256182.125,-256336.484375,-256172.5625,-255937.203125,-256222.890625,-256431.578125,-256173.328125,-256400.5,0.0,-256384.765625,-256539.53125
1756781341.981868,-256374.984375,-256139.609375,-256425.140625,-256634.078125,-256375.875,-256603.28125,0.0,-256570.375,-256725.28125,-256560.765625,-256325.265625
1756781341.981868,-256611.109375,-256820.359375,-256561.921875,-256789.328125,0.0,-256751.6875,-256906.6875,-256742.484375,-256506.578125,-256792.640625,-257002.03125
1756781341.981868,-256743.203125,-256970.734375,0.0,-256873.6875,-257028.359375,-256864.296875,-256628.453125,-256914.234375,-257123.578125,-256865.015625,-257092.734375
1756781341.981868,0.0,-256931.984375,-257086.84375,-256923.21875,-256686.96875,-256972.703125,-257181.96875,-256923.671875,-257151.4375,0.0,-256915.046875
1756781341.981868,-257069.71875,-256905.703125,-256669.84375,-256955.9375,-257164.84375,-256906.546875,-257134.359375,0.0,-256798.59375,-256952.953125,-256788.796875
1756781341.981868,-256553.203125,-256839.09375,-257048.078125,-256789.5625,-257017.28125,0.0,-256646.1875,-256800.734375,-256636.671875,-256401.125,-256686.78125
1756781341.981868,-256895.8125,-256637.703125,-256865.328125,0.0,-256485.75,-256640.5625,-256476.40625,-256241.046875,-256526.75,-256735.734375,-256477.65625
1756781341.981868,-256705.15625,0.0,-256282.390625,-256436.84375,-256272.65625,-256037.25,-256322.671875,-256531.890625,-256273.59375,-256501.09375,0.0
1756781341.981868,-256083.6875,-256238.09375,-256073.9375,-255838.890625,-256124.0625,-256333.046875,-256075.328125,-256302.421875,0.0,-255878.28125,-256033.046875
1756781341.981868,-255868.71875,-255634.109375,-255918.828125,-256127.984375,-255870.328125,-256097.328125,0.0,-255697.453125,-255851.90625,-255687.65625,-255452.796875
1756781341.981868,-255738.0,-255946.859375,-255689.578125,-255915.96875,0.0,-255591.859375,-255746.09375,-255582.15625,-255346.984375,-255632.140625,-255840.6875
1756781341.981868,-255583.765625,-255809.703125,0.0,-255544.15625,-255698.4375,-255534.15625,-255299.453125,-255584.3125,-255793.03125,-255535.9375,-255761.921875
1756781341.981868,0.0,-255562.53125,-255716.578125,-255552.75,-255317.703125,-255602.765625,-255811.671875,-255554.3125,-255780.5625,0.0,-255675.90625
1756781341.981868,-255830.171875,-255666.515625,-255431.25,-255716.546875,-255925.265625,-255667.5,-255894.0625,0.0,-255822.359375,-255976.171875,-255812.921875
1756781341.981868,-255577.515625,-255862.5,-256071.484375,-255813.71875,-256040.375,0.0,-255978.640625,-256132.328125,-255968.359375,-255733.34375,-256018.421875
1756781341.981868,-256227.1875,-255969.921875,-256196.796875,0.0,-256187.84375,-256341.71875,-256177.796875,-255942.78125,-256228.0,-256436.765625,-256179.09375
1756781341.981868,-256406.09375,0.0,-256392.90625,-256547.171875,-256383.375,-256147.484375,-256433.546875,-256642.53125,-256384.453125,-256611.734375,0.0
1756781341.981868,-256575.734375,-256729.96875,-256566.265625,-256330.359375,-256615.96875,-256825.09375,-256566.984375,-256794.515625,0.0,-256758.09375,-256912.140625
1756781341.981868,-256748.390625,-256512.4375,-256798.40625,-257007.4375,-256749.234375,-256977.09375,0.0,-256880.578125,-257034.890625,-256871.40625,-256635.203125
1756781341.981868,-256921.03125,-257130.375,-256871.671875,-257099.84375,0.0,-256937.296875,-257092.015625,-256928.09375,-256692.015625,-256978.03125,-257187.328125
1756781341.981868,-256928.265625,-257156.625,0.0,-256918.53125,-257073.0625,-256909.046875,-256673.234375,-256959.125,-257168.515625,-256909.8125,-257137.796875
1756781341.982369,0.0,-256799.578125,-256953.84375,-256790.09375,-256554.1875,-256840.15625,-257049.234375,-256790.984375,-257018.703125,0.0,-256646.421875
1756781341.982369,-256800.46875,-256637.078125,-256401.3125,-256686.5625,-256895.78125,-256637.875,-256865.234375,0.0,-256485.703125,-256639.9375,-256476.5
1756781341.982369,-256240.546875,-256525.984375,-256735.640625,-256477.4375,-256704.625,0.0,-256281.375,-256435.375,-256271.9375,-256036.171875,-256321.15625
1756781341.982369,-256531.078125,-256272.875,-256500.1875,0.0,-256082.703125,-256236.890625,-256073.1875,-255837.828125,-256122.84375,-256332.015625,-256074.25
1756781341.982369,-256301.484375,0.0,-255879.03125,-256032.5,-255868.671875,-255634.0625,-255919.140625,-256127.8125,-255870.140625,-256097.015625,0.0
1756781341.982369,-255697.671875,-255851.140625,-255687.390625,-255452.609375,-255737.6875,-255946.71875,-255689.046875,-255915.734375,0.0,-255590.5625,-255744.171875
1756781341.982369,-255580.546875,-255345.953125,-255630.75,-255839.65625,-255582.203125,-255808.546875,0.0,-255542.46875,-255696.015625,-255532.578125,-255297.890625
1756781341.982369,-255582.78125,-255791.1875,-255533.796875,-255760.390625,0.0,-255564.453125,-255717.921875,-255554.453125,-255319.578125,-255604.515625,-255813.1875
1756781341.982369,-255555.65625,-255782.296875,0.0,-255679.921875,-255833.390625,-255669.828125,-255435.0,-255720.109375,-255928.875,-255670.890625,-255897.90625
1756781342.0226462,0.0,-255825.484375,-255979.21875,-255815.953125,-255581.09375,-255865.171875,-256074.65625,-255816.71875,-256043.6875,0.0,-255979.359375
1756781342.0226462,-256133.578125,-255969.875,-255734.6875,-256019.234375,-256228.53125,-255970.8125,-256197.90625,0.0,-256187.265625,-256341.765625,-256177.875
1756781342.0226462,-255942.515625,-256227.59375,-256436.765625,-256178.8125,-256405.828125,0.0,-256390.53125,-256544.8125,-256380.828125,-256145.421875,-256430.71875
1756781342.0226462,-256639.84375,-256381.765625,-256608.953125,0.0,-256575.296875,-256729.875,-256565.8125,-256330.28125,-256615.96875,-256825.1875,-256567.15625
1756781342.0226462,-256794.515625,0.0,-256758.359375,-256913.078125,-256748.875,-256513.15625,-256799.21875,-257008.296875,-256750.0,-256977.578125,0.0
1756781342.0226462,-256879.953125,-257034.671875,-256870.5625,-256634.4375,-256920.625,-257130.0625,-256871.546875,-257099.578125,0.0,-256936.40625,-257091.171875
1756781342.0226462,-256927.25,-256690.8125,-256976.859375,-257186.171875,-256928.046875,-257156.03125,0.0,-256917.71875,-257072.84375,-256908.828125,-256672.34375
1756781342.0226462,-256958.09375,-257167.4375,-256909.359375,-257137.4375,0.0,-256799.34375,-256953.578125,-256789.953125,-256553.96875,-256839.53125,-257048.921875
1756781342.0226462,-256790.765625,-257018.4375,0.0,-256646.28125,-256800.828125,-256636.84375,-256400.90625,-256686.421875,-256896.171875,-256637.515625,-256865.234375
1756781342.0226462,0.0,-256484.234375,-256638.765625,-256474.53125,-256239.265625,-256524.5625,-256733.59375,-256475.609375,-256703.328125,0.0,-256279.84375
1756781342.0226462,-256434.203125,-256269.875,-256035.046875,-256320.03125,-256529.25,-256271.21875,-256498.71875,0.0,-256081.359375,-256235.90625,-256071.359375
1756781342.0226462,-255836.484375,-256121.90625,-256331.125,-256072.828125,-256300.1875,0.0,-255877.03125,-256031.15625,-255867.1875,-255632.3125,-255917.65625
